14.02.2022 11:36:28.221 INFO  - Start parsing: https://bank.gov.ua/ua/statistic/nbureport/regindicator-statreport/files-21 ...
14.02.2022 11:36:29.305 DEBUG - tr:1
14.02.2022 11:36:29.306 DEBUG - 	td0:Балансова звітність банків
14.02.2022 11:36:29.385 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.385 DEBUG - 	td:7:20.07.2021
14.02.2022 11:36:29.385 DEBUG - 	td:8:Description
14.02.2022 11:36:29.385 DEBUG - 	td:9:01.07.2021
14.02.2022 11:36:29.385 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.385 DEBUG - 	td:11:t1cx
14.02.2022 11:36:29.385 DEBUG - tr:87
14.02.2022 11:36:29.385 DEBUG - 	td0:4DX
14.02.2022 11:36:29.385 DEBUG - 	td:1:4DX
14.02.2022 11:36:29.385 DEBUG - 	td:2:"Дані про кількість платіжних пристроїв, що належать банку, та платіжних пристроїв і пунктів приймання готівки, що належать юридичним особам (комерційним агентам), які уклали агентські договори з банком, та обсяги прийнятої готівки за допомогою платіжних пристроїв і через пункти приймання готівки"
14.02.2022 11:36:29.385 DEBUG - 	td:3:22.11.2019
14.02.2022 11:36:29.385 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.385 DEBUG - 	td:5:22.06.2018
14.02.2022 11:36:29.385 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.385 DEBUG - 	td:7:
14.02.2022 11:36:29.385 DEBUG - 	td:8:
14.02.2022 11:36:29.385 DEBUG - 	td:9:16.10.2018
14.02.2022 11:36:29.385 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.385 DEBUG - 	td:11:t4dx
14.02.2022 11:36:29.385 DEBUG - tr:88
14.02.2022 11:36:29.385 DEBUG - 	td0:97X
14.02.2022 11:36:29.385 DEBUG - 	td:1:97X
14.02.2022 11:36:29.385 DEBUG - 	td:2:"Дані про операції, які здійснені із застосуванням електронних платіжних засобів, емітованих (розповсюджених) для клієнтів банку"
14.02.2022 11:36:29.386 DEBUG - 	td:3:31.03.2021
14.02.2022 11:36:29.386 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.386 DEBUG - 	td:5:14.01.2021
14.02.2022 11:36:29.386 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.386 DEBUG - 	td:7:01.07.2021
14.02.2022 11:36:29.386 DEBUG - 	td:8:Description
14.02.2022 11:36:29.386 DEBUG - 	td:9:09.11.2021
14.02.2022 11:36:29.386 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.386 DEBUG - 	td:11:z97x
14.02.2022 11:36:29.386 DEBUG - tr:89
14.02.2022 11:36:29.386 DEBUG - 	td0:A0X
14.02.2022 11:36:29.386 DEBUG - 	td:1:A0X
14.02.2022 11:36:29.386 DEBUG - 	td:2:"Дані про кількість емітованих (розповсюджених) електронних платіжних засобів для клієнтів банку та платіжні пристрої, що використовуються під час здійснення операцій з їх застосуванням"
14.02.2022 11:36:29.386 DEBUG - 	td:3:28.07.2021
14.02.2022 11:36:29.386 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.386 DEBUG - 	td:5:14.01.2021
14.02.2022 11:36:29.386 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.386 DEBUG - 	td:7:01.07.2021
14.02.2022 11:36:29.386 DEBUG - 	td:8:Description
14.02.2022 11:36:29.386 DEBUG - 	td:9:01.07.2021
14.02.2022 11:36:29.386 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.386 DEBUG - 	td:11:za0x
14.02.2022 11:36:29.386 DEBUG - tr:90
14.02.2022 11:36:29.386 DEBUG - 	td0:D2X
14.02.2022 11:36:29.386 DEBUG - 	td:1:D2X
14.02.2022 11:36:29.386 DEBUG - 	td:2:"Дані про кількість клієнтів банків та кількість відкритих клієнтами рахунків"
14.02.2022 11:36:29.386 DEBUG - 	td:3:01.02.2021
14.02.2022 11:36:29.386 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.386 DEBUG - 	td:5:13.03.2019
14.02.2022 11:36:29.386 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.386 DEBUG - 	td:7:
14.02.2022 11:36:29.386 DEBUG - 	td:8:
14.02.2022 11:36:29.386 DEBUG - 	td:9:30.11.2020
14.02.2022 11:36:29.386 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.387 DEBUG - 	td:11:zd2x
14.02.2022 11:36:29.387 DEBUG - tr:91
14.02.2022 11:36:29.387 DEBUG - 	td0:E9X
14.02.2022 11:36:29.387 DEBUG - 	td:1:E9X
14.02.2022 11:36:29.387 DEBUG - 	td:2:"Дані про перекази, здійснені з використанням систем переказу коштів та систем розрахунків"
14.02.2022 11:36:29.387 DEBUG - 	td:3:13.07.2021
14.02.2022 11:36:29.387 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.387 DEBUG - 	td:5:07.06.2018
14.02.2022 11:36:29.387 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.387 DEBUG - 	td:7:13.07.2021
14.02.2022 11:36:29.387 DEBUG - 	td:8:Description
14.02.2022 11:36:29.387 DEBUG - 	td:9:08.10.2021
14.02.2022 11:36:29.387 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.387 DEBUG - 	td:11:te9x
14.02.2022 11:36:29.387 DEBUG - tr:92
14.02.2022 11:36:29.387 DEBUG - 	td0:F5X
14.02.2022 11:36:29.387 DEBUG - 	td:1:F5X
14.02.2022 11:36:29.387 DEBUG - 	td:2:"Дані про збитки банку, держателів платіжних карток і торговців через незаконні дії/сумнівні операції з платіжними картками"
14.02.2022 11:36:29.387 DEBUG - 	td:3:14.01.2021
14.02.2022 11:36:29.387 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.387 DEBUG - 	td:5:14.01.2021
14.02.2022 11:36:29.387 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.387 DEBUG - 	td:7:
14.02.2022 11:36:29.387 DEBUG - 	td:8:
14.02.2022 11:36:29.387 DEBUG - 	td:9:20.01.2022
14.02.2022 11:36:29.387 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.387 DEBUG - 	td:11:tf5x
14.02.2022 11:36:29.387 DEBUG - tr:93
14.02.2022 11:36:29.387 DEBUG - 	td0:Грошовий обіг
14.02.2022 11:36:29.387 DEBUG - 	td:1:12X
14.02.2022 11:36:29.387 DEBUG - 	td:2:"Дані про касові обороти банку/інкасаторської компанії"
14.02.2022 11:36:29.387 DEBUG - 	td:3:10.02.2021
14.02.2022 11:36:29.387 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.388 DEBUG - 	td:5:24.05.2018
14.02.2022 11:36:29.388 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.388 DEBUG - 	td:7:26.03.2021
14.02.2022 11:36:29.388 DEBUG - 	td:8:Description
14.02.2022 11:36:29.388 DEBUG - 	td:9:26.03.2021
14.02.2022 11:36:29.388 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.388 DEBUG - 	td:11:f12x
14.02.2022 11:36:29.388 DEBUG - tr:94
14.02.2022 11:36:29.388 DEBUG - 	td0:13X
14.02.2022 11:36:29.388 DEBUG - 	td:1:13X
14.02.2022 11:36:29.388 DEBUG - 	td:2:"Дані про касові обороти та залишки готівки в касах банку/в касах інкасаторської компанії"
14.02.2022 11:36:29.388 DEBUG - 	td:3:11.03.2021
14.02.2022 11:36:29.388 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.388 DEBUG - 	td:5:24.05.2018
14.02.2022 11:36:29.388 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.388 DEBUG - 	td:7:26.03.2021
14.02.2022 11:36:29.388 DEBUG - 	td:8:Description
14.02.2022 11:36:29.388 DEBUG - 	td:9:26.03.2021
14.02.2022 11:36:29.388 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.388 DEBUG - 	td:11:t13x
14.02.2022 11:36:29.388 DEBUG - tr:95
14.02.2022 11:36:29.388 DEBUG - 	td0:Платіжний баланс
14.02.2022 11:36:29.388 DEBUG - 	td:1:1PX
14.02.2022 11:36:29.388 DEBUG - 	td:2:"Дані про фінансові операції банку з нерезидентами"
14.02.2022 11:36:29.388 DEBUG - 	td:3:29.03.2019
14.02.2022 11:36:29.388 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.388 DEBUG - 	td:5:24.10.2018
14.02.2022 11:36:29.388 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.388 DEBUG - 	td:7:04.11.2020
14.02.2022 11:36:29.388 DEBUG - 	td:8:Description
14.02.2022 11:36:29.388 DEBUG - 	td:9:25.06.2021
14.02.2022 11:36:29.388 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.388 DEBUG - 	td:11:t1px
14.02.2022 11:36:29.388 DEBUG - tr:96
14.02.2022 11:36:29.388 DEBUG - 	td0:3PX
14.02.2022 11:36:29.388 DEBUG - 	td:1:3PX
14.02.2022 11:36:29.389 DEBUG - 	td:2:"Дані про окремий зовнішній державний борг та приватний борг, гарантований державою"
14.02.2022 11:36:29.389 DEBUG - 	td:3:21.11.2019
14.02.2022 11:36:29.389 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.389 DEBUG - 	td:5:19.04.2018
14.02.2022 11:36:29.389 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.389 DEBUG - 	td:7:25.10.2019
14.02.2022 11:36:29.389 DEBUG - 	td:8:Description
14.02.2022 11:36:29.389 DEBUG - 	td:9:18.03.2019
14.02.2022 11:36:29.389 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.389 DEBUG - 	td:11:t3px
14.02.2022 11:36:29.389 DEBUG - tr:97
14.02.2022 11:36:29.389 DEBUG - 	td0:4PX
14.02.2022 11:36:29.389 DEBUG - 	td:1:4PX
14.02.2022 11:36:29.389 DEBUG - 	td:2:"Дані про стан заборгованості, розрахунки та планові операції за кредитами та іншими зобов’язаннями за договором із нерезидентом"
14.02.2022 11:36:29.389 DEBUG - 	td:3:26.10.2021
14.02.2022 11:36:29.389 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.389 DEBUG - 	td:5:26.10.2021
14.02.2022 11:36:29.389 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.389 DEBUG - 	td:7:26.10.2021
14.02.2022 11:36:29.389 DEBUG - 	td:8:Description
14.02.2022 11:36:29.389 DEBUG - 	td:9:23.10.2021
14.02.2022 11:36:29.389 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.389 DEBUG - 	td:11:t4px
14.02.2022 11:36:29.389 DEBUG - tr:98
14.02.2022 11:36:29.389 DEBUG - 	td0:Персонал
14.02.2022 11:36:29.389 DEBUG - 	td:1:9AX
14.02.2022 11:36:29.389 DEBUG - 	td:2:"Дані про кількість працівників та складові фонду оплати праці"
14.02.2022 11:36:29.389 DEBUG - 	td:3:30.08.2019
14.02.2022 11:36:29.389 DEBUG - 	td:4:Registry
14.02.2022 11:36:29.389 DEBUG - 	td:5:14.12.2017
14.02.2022 11:36:29.389 DEBUG - 	td:6:Domain_List
14.02.2022 11:36:29.389 DEBUG - 	td:7:30.08.2019
14.02.2022 11:36:29.389 DEBUG - 	td:8:Description
14.02.2022 11:36:29.390 DEBUG - 	td:9:21.03.2019
14.02.2022 11:36:29.390 DEBUG - 	td:10:Controls
14.02.2022 11:36:29.390 DEBUG - 	td:11:t9ax
14.02.2022 11:36:31.158 INFO  - End parsing: https://bank.gov.ua/ua/statistic/nbureport/regindicator-statreport/files-21
14.02.2022 11:39:46.440 INFO  - Start parsing: https://bank.gov.ua/ua/statistic/nbureport/regindicator-statreport/files-21 ...
14.02.2022 11:39:46.686 ERROR - err_load_doc
java.net.UnknownHostException: proxy.ibis
	at java.base/sun.nio.ch.NioSocketImpl.connect(NioSocketImpl.java:567)
	at java.base/java.net.Socket.connect(Socket.java:633)
	at java.base/sun.net.NetworkClient.doConnect(NetworkClient.java:178)
	at java.base/sun.net.www.http.HttpClient.openServer(HttpClient.java:498)
	at java.base/sun.net.www.http.HttpClient$1.run(HttpClient.java:557)
	at java.base/sun.net.www.http.HttpClient$1.run(HttpClient.java:555)
	at java.base/java.security.AccessController.doPrivileged(AccessController.java:569)
	at java.base/sun.net.www.http.HttpClient.privilegedOpenServer(HttpClient.java:554)
	at java.base/sun.net.www.http.HttpClient.openServer(HttpClient.java:598)
	at java.base/sun.net.www.protocol.https.HttpsClient.<init>(HttpsClient.java:266)
	at java.base/sun.net.www.protocol.https.HttpsClient.New(HttpsClient.java:380)
	at java.base/sun.net.www.protocol.https.AbstractDelegateHttpsURLConnection.getNewHttpClient(AbstractDelegateHttpsURLConnection.java:189)
	at java.base/sun.net.www.protocol.http.HttpURLConnection.plainConnect0(HttpURLConnection.java:1287)
	at java.base/sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:1128)
	at java.base/sun.net.www.protocol.https.AbstractDelegateHttpsURLConnection.connect(AbstractDelegateHttpsURLConnection.java:175)
	at java.base/sun.net.www.protocol.https.HttpsURLConnectionImpl.connect(HttpsURLConnectionImpl.java:142)
	at org.jsoup.helper.HttpConnection$Response.execute(HttpConnection.java:859)
	at org.jsoup.helper.HttpConnection$Response.execute(HttpConnection.java:829)
	at org.jsoup.helper.HttpConnection.execute(HttpConnection.java:366)
	at org.jsoup.helper.HttpConnection.get(HttpConnection.java:353)
	at od.pashakka.nbustat.NbuSiteParser.parse(NbuSiteParser.java:55)
	at od.pashakka.nbustat.Main.main(Main.java:12)
14.02.2022 12:14:07.691 INFO  - Start parsing: https://bank.gov.ua/ua/statistic/nbureport/regindicator-statreport/files-21 ...
14.02.2022 12:14:07.920 ERROR - err_load_doc
java.net.UnknownHostException: proxy.ibis
	at java.base/sun.nio.ch.NioSocketImpl.connect(NioSocketImpl.java:567)
	at java.base/java.net.Socket.connect(Socket.java:633)
	at java.base/sun.net.NetworkClient.doConnect(NetworkClient.java:178)
	at java.base/sun.net.www.http.HttpClient.openServer(HttpClient.java:498)
	at java.base/sun.net.www.http.HttpClient$1.run(HttpClient.java:557)
	at java.base/sun.net.www.http.HttpClient$1.run(HttpClient.java:555)
	at java.base/java.security.AccessController.doPrivileged(AccessController.java:569)
	at java.base/sun.net.www.http.HttpClient.privilegedOpenServer(HttpClient.java:554)
	at java.base/sun.net.www.http.HttpClient.openServer(HttpClient.java:598)
	at java.base/sun.net.www.protocol.https.HttpsClient.<init>(HttpsClient.java:266)
	at java.base/sun.net.www.protocol.https.HttpsClient.New(HttpsClient.java:380)
	at java.base/sun.net.www.protocol.https.AbstractDelegateHttpsURLConnection.getNewHttpClient(AbstractDelegateHttpsURLConnection.java:189)
	at java.base/sun.net.www.protocol.http.HttpURLConnection.plainConnect0(HttpURLConnection.java:1287)
	at java.base/sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:1128)
	at java.base/sun.net.www.protocol.https.AbstractDelegateHttpsURLConnection.connect(AbstractDelegateHttpsURLConnection.java:175)
	at java.base/sun.net.www.protocol.https.HttpsURLConnectionImpl.connect(HttpsURLConnectionImpl.java:142)
	at org.jsoup.helper.HttpConnection$Response.execute(HttpConnection.java:859)
	at org.jsoup.helper.HttpConnection$Response.execute(HttpConnection.java:829)
	at org.jsoup.helper.HttpConnection.execute(HttpConnection.java:366)
	at org.jsoup.helper.HttpConnection.get(HttpConnection.java:353)
	at od.pashakka.nbustat.NbuSiteParser.parse(NbuSiteParser.java:55)
	at od.pashakka.nbustat.Main.main(Main.java:12)
14.02.2022 12:14:51.692 INFO  - Start parsing: https://bank.gov.ua/ua/statistic/nbureport/regindicator-statreport/files-21 ...
14.02.2022 12:14:52.719 DEBUG - tr:1
14.02.2022 12:14:52.720 DEBUG - 	td0:Балансова звітність банків
14.02.2022 12:14:52.721 DEBUG - 	td:1:01X
14.02.2022 12:14:52.721 DEBUG - 	td:2:"Дані про залишки на рахунках"
14.02.2022 12:14:52.721 DEBUG - 	td:3:07.12.2018
14.02.2022 12:14:52.721 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.722 DEBUG - 	td:5:08.08.2018
14.02.2022 12:14:52.722 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.722 DEBUG - 	td:7:
14.02.2022 12:14:52.722 DEBUG - 	td:8:
14.02.2022 12:14:52.722 DEBUG - 	td:9:14.01.2021
14.02.2022 12:14:52.722 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.723 DEBUG - 	td:11:f01x
14.02.2022 12:14:52.723 DEBUG - tr:2
14.02.2022 12:14:52.723 DEBUG - 	td0:02X
14.02.2022 12:14:52.723 DEBUG - 	td:1:02X
14.02.2022 12:14:52.723 DEBUG - 	td:2:"Дані про обороти та залишки на рахунках"
14.02.2022 12:14:52.723 DEBUG - 	td:3:07.12.2018
14.02.2022 12:14:52.723 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.724 DEBUG - 	td:5:15.11.2017
14.02.2022 12:14:52.724 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.724 DEBUG - 	td:7:
14.02.2022 12:14:52.724 DEBUG - 	td:8:
14.02.2022 12:14:52.724 DEBUG - 	td:9:14.01.2021
14.02.2022 12:14:52.724 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.724 DEBUG - 	td:11:z02x
14.02.2022 12:14:52.725 DEBUG - tr:3
14.02.2022 12:14:52.725 DEBUG - 	td0:07X
14.02.2022 12:14:52.725 DEBUG - 	td:1:07X
14.02.2022 12:14:52.725 DEBUG - 	td:2:"Дані про цінні папери в активах банку, інвестиції в асоційовані та дочірні компанії, дебіторську заборгованість, похідні фінансові активи (за класифікаціями контрагентів і рахунків)"
14.02.2022 12:14:52.725 DEBUG - 	td:3:30.09.2020
14.02.2022 12:14:52.725 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.726 DEBUG - 	td:5:06.02.2020
14.02.2022 12:14:52.726 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.726 DEBUG - 	td:7:30.09.2021
14.02.2022 12:14:52.726 DEBUG - 	td:8:Description
14.02.2022 12:14:52.726 DEBUG - 	td:9:30.11.2020
14.02.2022 12:14:52.726 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.726 DEBUG - 	td:11:t07x
14.02.2022 12:14:52.727 DEBUG - tr:4
14.02.2022 12:14:52.727 DEBUG - 	td0:08X
14.02.2022 12:14:52.727 DEBUG - 	td:1:08X
14.02.2022 12:14:52.727 DEBUG - 	td:2:"Дані про цінні папери, випущені банком, кредиторську заборгованість, похідні фінансові зобов'язання, доходи та витрати банку (за класифікаціями контрагентів і рахунків)"
14.02.2022 12:14:52.727 DEBUG - 	td:3:29.06.2021
14.02.2022 12:14:52.727 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.727 DEBUG - 	td:5:20.04.2018
14.02.2022 12:14:52.728 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.728 DEBUG - 	td:7:30.12.2020
14.02.2022 12:14:52.728 DEBUG - 	td:8:Description
14.02.2022 12:14:52.728 DEBUG - 	td:9:29.11.2019
14.02.2022 12:14:52.728 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.728 DEBUG - 	td:11:z08x
14.02.2022 12:14:52.728 DEBUG - tr:5
14.02.2022 12:14:52.728 DEBUG - 	td0:31.12.2021
14.02.2022 12:14:52.729 DEBUG - 	td:1:31.12.2021
14.02.2022 12:14:52.729 DEBUG - 	td:2:'Registry (зі звітної дати 01.02.2022)
14.02.2022 12:14:52.729 DEBUG - tr:6
14.02.2022 12:14:52.729 DEBUG - 	td0:25X
14.02.2022 12:14:52.729 DEBUG - 	td:1:25X
14.02.2022 12:14:52.729 DEBUG - 	td:2:"Дані про обороти по згортанню та залишки на рахунках"
14.02.2022 12:14:52.729 DEBUG - 	td:3:07.12.2018
14.02.2022 12:14:52.729 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.730 DEBUG - 	td:5:15.11.2017
14.02.2022 12:14:52.730 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.730 DEBUG - 	td:7:
14.02.2022 12:14:52.730 DEBUG - 	td:8:
14.02.2022 12:14:52.730 DEBUG - 	td:9:26.04.2019
14.02.2022 12:14:52.730 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.730 DEBUG - 	td:11:t25x
14.02.2022 12:14:52.731 DEBUG - tr:7
14.02.2022 12:14:52.731 DEBUG - 	td0:81X
14.02.2022 12:14:52.731 DEBUG - 	td:1:81X
14.02.2022 12:14:52.731 DEBUG - 	td:2:"Дані про коригуючі обороти щодо згортання за результатами звітного року та залишки на рахунках"
14.02.2022 12:14:52.731 DEBUG - 	td:3:07.12.2018
14.02.2022 12:14:52.731 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.731 DEBUG - 	td:5:15.11.2017
14.02.2022 12:14:52.731 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.731 DEBUG - 	td:7:
14.02.2022 12:14:52.732 DEBUG - 	td:8:
14.02.2022 12:14:52.732 DEBUG - 	td:9:26.04.2019
14.02.2022 12:14:52.732 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.732 DEBUG - 	td:11:t81x
14.02.2022 12:14:52.732 DEBUG - tr:8
14.02.2022 12:14:52.732 DEBUG - 	td0:A4X
14.02.2022 12:14:52.732 DEBUG - 	td:1:A4X
14.02.2022 12:14:52.732 DEBUG - 	td:2:"Дані про коригуючі обороти за результатами звітного періоду, року та залишки на рахунках"
14.02.2022 12:14:52.732 DEBUG - 	td:3:07.12.2018
14.02.2022 12:14:52.733 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.733 DEBUG - 	td:5:15.11.2017
14.02.2022 12:14:52.733 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.733 DEBUG - 	td:7:
14.02.2022 12:14:52.733 DEBUG - 	td:8:
14.02.2022 12:14:52.733 DEBUG - 	td:9:26.04.2019
14.02.2022 12:14:52.733 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.733 DEBUG - 	td:11:ta4x
14.02.2022 12:14:52.734 DEBUG - tr:9
14.02.2022 12:14:52.734 DEBUG - 	td0:D5X
14.02.2022 12:14:52.734 DEBUG - 	td:1:D5X
14.02.2022 12:14:52.734 DEBUG - 	td:2:"Дані про кредити (за класифікаціями видів кредитів та контрагентів)"
14.02.2022 12:14:52.734 DEBUG - 	td:3:30.04.2021
14.02.2022 12:14:52.734 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.734 DEBUG - 	td:5:06.02.2020
14.02.2022 12:14:52.734 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.735 DEBUG - 	td:7:30.09.2021
14.02.2022 12:14:52.735 DEBUG - 	td:8:Description
14.02.2022 12:14:52.735 DEBUG - 	td:9:26.01.2021
14.02.2022 12:14:52.735 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.735 DEBUG - 	td:11:zd51x, zd52x
14.02.2022 12:14:52.735 DEBUG - tr:10
14.02.2022 12:14:52.735 DEBUG - 	td0:31.12.2021
14.02.2022 12:14:52.735 DEBUG - 	td:1:31.12.2021
14.02.2022 12:14:52.735 DEBUG - 	td:2:'Registry (зі звітної дати 01.02.2022)
14.02.2022 12:14:52.736 DEBUG - 	td:3:31.12.2021
14.02.2022 12:14:52.736 DEBUG - 	td:4:'Description (зі звітної дати 01.02.2022)
14.02.2022 12:14:52.736 DEBUG - tr:11
14.02.2022 12:14:52.736 DEBUG - 	td0:D6X
14.02.2022 12:14:52.736 DEBUG - 	td:1:D6X
14.02.2022 12:14:52.736 DEBUG - 	td:2:"Дані про депозити (за класифікаціями видів депозитів та контрагентів)"
14.02.2022 12:14:52.736 DEBUG - 	td:3:29.06.2021
14.02.2022 12:14:52.737 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.737 DEBUG - 	td:5:20.04.2018
14.02.2022 12:14:52.737 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.737 DEBUG - 	td:7:05.02.2019
14.02.2022 12:14:52.737 DEBUG - 	td:8:Description
14.02.2022 12:14:52.737 DEBUG - 	td:9:30.10.2020
14.02.2022 12:14:52.737 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.737 DEBUG - 	td:11:zd6x
14.02.2022 12:14:52.738 DEBUG - tr:12
14.02.2022 12:14:52.738 DEBUG - 	td0:31.12.2021
14.02.2022 12:14:52.738 DEBUG - 	td:1:31.12.2021
14.02.2022 12:14:52.738 DEBUG - 	td:2:'Registry (зі звітної дати 01.02.2022)
14.02.2022 12:14:52.738 DEBUG - tr:13
14.02.2022 12:14:52.738 DEBUG - 	td0:Реєстраційні питання та ліцензування
14.02.2022 12:14:52.738 DEBUG - 	td:1:48X
14.02.2022 12:14:52.738 DEBUG - 	td:2:"Дані про двадцять найбільших учасників банку"
14.02.2022 12:14:52.738 DEBUG - 	td:3:22.11.2019
14.02.2022 12:14:52.739 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.739 DEBUG - 	td:5:22.06.2018
14.02.2022 12:14:52.739 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.739 DEBUG - 	td:7:
14.02.2022 12:14:52.739 DEBUG - 	td:8:
14.02.2022 12:14:52.739 DEBUG - 	td:9:22.11.2019
14.02.2022 12:14:52.739 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.739 DEBUG - 	td:11:t48x
14.02.2022 12:14:52.739 DEBUG - tr:14
14.02.2022 12:14:52.740 DEBUG - 	td0:Банківський нагляд
14.02.2022 12:14:52.740 DEBUG - 	td:1:26X
14.02.2022 12:14:52.740 DEBUG - 	td:2:"Дані про залишки коштів, що розміщені в інших банках та залучені від інших банків"
14.02.2022 12:14:52.740 DEBUG - 	td:3:28.01.2021
14.02.2022 12:14:52.740 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.740 DEBUG - 	td:5:22.06.2018
14.02.2022 12:14:52.740 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.740 DEBUG - 	td:7:
14.02.2022 12:14:52.740 DEBUG - 	td:8:
14.02.2022 12:14:52.740 DEBUG - 	td:9:22.07.2020
14.02.2022 12:14:52.741 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.741 DEBUG - 	td:11:f26x
14.02.2022 12:14:52.741 DEBUG - tr:15
14.02.2022 12:14:52.741 DEBUG - 	td0:3BX
14.02.2022 12:14:52.741 DEBUG - 	td:1:3BX
14.02.2022 12:14:52.741 DEBUG - 	td:2:"Дані про фінансову звітність підприємств – боржників банку"
14.02.2022 12:14:52.741 DEBUG - 	td:3:29.01.2021
14.02.2022 12:14:52.741 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.741 DEBUG - 	td:5:08.11.2019
14.02.2022 12:14:52.741 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.742 DEBUG - 	td:7:26.11.2021
14.02.2022 12:14:52.742 DEBUG - 	td:8:Description
14.02.2022 12:14:52.742 DEBUG - 	td:9:11.01.2022
14.02.2022 12:14:52.742 DEBUG - 	td:10:Controls
14.02.2022 12:14:52.742 DEBUG - 	td:11:t3bx
14.02.2022 12:14:52.742 DEBUG - tr:16
14.02.2022 12:14:52.742 DEBUG - 	td0:3VX
14.02.2022 12:14:52.742 DEBUG - 	td:1:3VX
14.02.2022 12:14:52.742 DEBUG - 	td:2:"Дані про підприємства – боржники банку"
14.02.2022 12:14:52.742 DEBUG - 	td:3:29.01.2021
14.02.2022 12:14:52.743 DEBUG - 	td:4:Registry
14.02.2022 12:14:52.743 DEBUG - 	td:5:29.01.2021
14.02.2022 12:14:52.743 DEBUG - 	td:6:Domain_List
14.02.2022 12:14:52.743 DEBUG - 	td:7:26.11.2021
14.02.2022 12:14:52.743 DEBUG - 	td:8:Description
14.02.2022 12:14:52.743 DEBUG - 	td:9:24.12.2021
